fetched_at,phrase,region_name,region_id,region_type,device,kind,rank,nested_phrase,count,total_count
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,2,эксфолиант что это,5,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,3,эксфолиант это,10,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,4,для чего нужен лосьон для лица,22,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,5,косметическое масло,438,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,6,что нужно для макияжа лица,73,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,7,чем отмыть тональный крем с одежды,1,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,8,kisy cosmetics,6,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,9,эксфолиант что это такое,3,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,10,машнит косметикс,3,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,11,средства для ухода за лицом,246,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,12,косметические средства,469,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,13,aya cosmetics,5,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,14,тональное средство,272,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,15,что такое экзосомы в косметологии для лица,1,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,16,косметическая основа,27,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,17,podonail cosmetics,2,38
2026-09-09,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,association,18,профкосметика для волос,4,38
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,1,эксфолиант что это,13,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,2,эксфолиант это,16,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,3,для чего нужен лосьон для лица,13,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,4,косметическое масло,318,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,5,что нужно для макияжа лица,65,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,6,чем отмыть тональный крем с одежды,1,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,7,средства для ухода за лицом bioderma,1,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,8,kisy cosmetics,4,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,9,эксфолиант что это такое,4,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,10,машнит косметикс,1,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,11,средства для ухода за лицом,154,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,12,косметические средства,208,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,13,aya cosmetics,2,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,14,тональное средство,146,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,15,что такое лосьон для лица,4,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,16,косметическая основа,17,23
2026-09-09,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,association,17,podonail cosmetics,3,23
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,1,эксфолиант что это,1,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,2,эксфолиант это,3,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,3,для чего нужен лосьон для лица,4,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,4,косметическое масло,122,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,5,что нужно для макияжа лица,8,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,6,средства для ухода за лицом,39,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,7,косметические средства,133,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,8,тональное средство,52,13
2026-09-09,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,association,9,косметическая основа,5,13
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,1,kosmetista,1,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,2,эксфолиант что это,10,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,3,эксфолиант это,15,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,4,для чего нужен лосьон для лица,3,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,5,косметическое масло,183,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,6,что нужно для макияжа лица,23,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,7,чем отмыть тональный крем с одежды,4,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,8,средства для ухода за лицом bioderma,10,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,9,kisy cosmetics,4,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,10,эксфолиант что это такое,1,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,11,машнит косметикс,2,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,12,средства для ухода за лицом,101,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,13,косметические средства,137,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,14,aya cosmetics,1,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,15,тональное средство,80,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,16,что такое лосьон для лица,2,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,17,косметическая основа,5,2
2026-09-09,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,association,18,профкосметика для волос,4,2
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,1,эксфолиант что это,7,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,2,эксфолиант это,11,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,3,для чего нужен лосьон для лица,1,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,4,косметическое масло,233,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,5,что нужно для макияжа лица,37,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,6,эксфолиант что это такое,1,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,7,машнит косметикс,2,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,8,средства для ухода за лицом,75,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,9,косметические средства,213,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,10,aya cosmetics,5,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,11,тональное средство,132,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,12,что такое лосьон для лица,2,5
2026-09-09,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,association,13,косметическая основа,17,5
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,1,kosmetista,1,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,2,эксфолиант что это,4,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,3,эксфолиант это,13,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,4,косметическое масло,177,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,5,что нужно для макияжа лица,19,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,6,чем отмыть тональный крем с одежды,2,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,7,средства для ухода за лицом bioderma,1,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,8,средства для ухода за лицом,33,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,9,косметические средства,127,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,10,тональное средство,100,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,11,косметическая основа,2,10
2026-09-09,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,association,12,профкосметика для волос,3,10
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,1,эксфолиант что это,10,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,2,эксфолиант это,17,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,3,для чего нужен лосьон для лица,4,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,4,косметическое масло,329,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,5,что нужно для макияжа лица,55,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,6,чем отмыть тональный крем с одежды,6,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,7,средства для ухода за лицом bioderma,1,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,8,машнит косметикс,2,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,9,средства для ухода за лицом,122,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,10,косметические средства,265,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,11,aya cosmetics,2,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,12,тональное средство,147,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,13,что такое лосьон для лица,2,1
2026-09-09,овсянников косметика,Кемеровская область,11282,control,DEVICE_ALL,association,14,косметическая основа,25,1
2026-09-09,овсянников косметика,Кировская область,11070,control,DEVICE_ALL,association,1,kosmetista,1,2
2026-09-09,овсянников косметика,Кировская область,11070,control,DEVICE_ALL,association,2,эксфолиант что это,4,2
2026-09-09,овсянников косметика,Кировская область,11070,control,DEVICE_ALL,association,3,эксфолиант это,4,2
2026-09-09,овсянников косметика,Кировская область,11070,control,DEVICE_ALL,association,4,для чего нужен лосьон для лица,3,2
